value,domain_desc,unit_desc,short_desc,statisticcat_desc,survey_id
4.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221318
8.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221418
31.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221518
16.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221618
25.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221317
23.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221417
59.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221517
31.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221617
22.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221316
20.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221416
39.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221516
2.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221616
17.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221315
36.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221415
25.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221515
10.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,221615
19.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231320
12.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231420
2.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231319
10.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231519
20.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231619
23.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231318
1.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231418
37,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231518
9.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231618
23.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231317
4.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231417
3.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231517
24.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231617
3.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231316
82.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231416
9.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231516
10.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231616
4.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231315
72.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231415
9.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231515
18,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,231615
19.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241320
12,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241420
12.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241319
26.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241519
12.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241619
18.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241318
11.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241418
11.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241518
16.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241618
11.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241317
3.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241417
8.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241517
7.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241617
26.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241316
4.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241416
10.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241516
23.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241616
10.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241315
4.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241415
26.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241515
5.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,241615
13.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251320
14.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251420
10.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251319
13,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251519
7.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251619
19.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251318
6.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251418
75.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251518
33.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251618
32.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251317
14.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251417
82,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251517
13.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251617
10.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251316
40.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251416
14.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251516
6.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251616
23.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251315
66.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251415
16.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251515
31.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,251615
8.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261320
38,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261420
18.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261319
42.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261519
37,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261619
21.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261318
75.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261418
92.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261518
52,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261618
7.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261317
19.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261417
56.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261517
53.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261617
5.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261316
54.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261416
64.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261516
23.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261616
14.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261315
26.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261415
44.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261515
30.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,261615
3.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271320
20.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271420
1.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271319
54.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271519
37.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271619
2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271318
12.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271418
44.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271518
28.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271618
2.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271317
20.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271417
39.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271517
62.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271617
12.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271316
20.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271416
47.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271516
27.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271616
1.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271315
25.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271415
33.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271515
43.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,271615
58.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281320
51.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281420
14.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281319
59.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281519
41,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281619
7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281318
44.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281418
25.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281518
26.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281618
41.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281317
14,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281417
71.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281517
19.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281617
13.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281316
12.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281416
27.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281516
21.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281616
9.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281315
10.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281415
45.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281515
10.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,281615
8.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291320
17.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291420
5.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291319
18.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291519
19.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291619
86,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291318
11.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291418
18.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291518
37,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291618
16.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291317
13.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291417
77.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291517
16.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291617
20.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291316
17.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291416
13.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291516
16.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291616
13.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,291315
